mc_run_id,grouping,mean_ghgs,mean_land,mean_watscar,mean_eut,mean_ghgs_ch4,mean_ghgs_n2o,mean_bio,mean_watuse,mean_acid,sd_ghgs,sd_land,sd_watscar,sd_eut,sd_ghgs_ch4,sd_ghgs_n2o,sd_bio,sd_watuse,sd_acid,n_participants,sex,diet_group,age_group
1,fish_female_20-29,5.377071242,8.589806592,14012.27478,23.5530116,1.165277109,0.344527859,478.8026382,669.1543817,23.08437741,3.409395708,5.965691645,8812.036154,13.78824144,0.913103043,0.238819205,400.2899735,402.3724084,13.77499796,1329,female,fish,20-29
1,fish_female_30-39,5.376457296,8.620238126,15030.2661,23.83141902,1.15242196,0.326275715,469.5738619,697.1615485,23.7308296,3.160535237,5.440268442,9105.60206,13.4660367,0.845564255,0.21053885,375.3012257,420.1473504,13.07720676,2024,female,fish,30-39
1,fish_female_40-49,5.169838218,8.304830527,15441.25934,23.4198154,1.095640234,0.305898032,435.5340503,687.7335688,23.88367677,2.901606829,4.877060617,9141.105566,12.69297792,0.773937399,0.190560839,333.6134454,404.1519161,12.9590122,1689,female,fish,40-49
1,fish_female_50-59,4.933743886,7.880759327,16244.68021,23.45944979,0.995246632,0.285799901,382.0977273,686.7635921,23.7259117,2.74797646,4.663224635,10643.50013,13.82527275,0.669932247,0.1662055,271.0619893,429.9650871,13.15524991,946,female,fish,50-59
1,fish_female_60-69,5.428442023,8.701866914,18364.95302,25.46917645,1.127873064,0.315650683,435.5782296,751.0508091,25.99256911,3.341805892,5.810340835,11516.96697,14.53805463,0.907853389,0.196967725,396.8110973,471.3768831,14.1770484,492,female,fish,60-69
1,fish_female_70-79,5.446094094,8.929224307,19987.50855,25.56201108,1.109780645,0.333231319,438.8836613,771.8934065,26.07223088,2.794159474,4.842662501,13639.96001,13.45980851,0.688701158,0.181108349,300.0244438,465.2382047,13.69004123,195,female,fish,70-79
1,fish_male_20-29,7.699646286,11.9521644,19854.45132,33.41853523,1.616216967,0.485966418,668.5509154,976.3782878,32.21701756,4.089614247,6.971832501,12486.45654,19.18089453,1.043882988,0.28374852,447.392882,625.4982391,17.15855026,163,male,fish,20-29
1,fish_male_30-39,6.841501211,10.75927309,19212.19001,30.10896318,1.411203334,0.428368136,589.154718,883.0546268,29.41734702,3.915505331,6.708308145,11193.55502,17.15535905,0.996770973,0.284958526,440.3555031,525.3593796,16.40346901,412,male,fish,30-39
1,fish_male_40-49,6.502769564,10.34802976,18380.27989,28.62193609,1.359408519,0.385697101,560.6589716,854.0312987,27.88381523,4.041332729,6.838322935,10859.17035,18.72323796,1.083903295,0.239838896,493.7874739,632.2771142,16.28110353,432,male,fish,40-49
1,fish_male_50-59,6.128043392,9.621960327,18571.70033,27.39509448,1.26521986,0.348635921,505.8237519,807.6362641,27.4023633,3.616810588,5.85384233,11215.8639,16.24569141,0.908810013,0.205886627,377.5415028,511.6907063,15.56732075,214,male,fish,50-59
1,fish_male_60-69,6.456611895,10.47991755,20589.37122,28.35016257,1.366521557,0.387461856,547.5958772,852.9500684,28.2812191,4.556929762,8.591877369,13248.49484,17.17736194,1.267616278,0.290198229,566.82299,527.0830906,16.80071088,159,male,fish,60-69
1,fish_male_70-79,6.383544415,10.40427127,23773.81375,29.64454508,1.292792375,0.394855884,508.467331,897.0187508,29.02606229,3.734346927,6.242930454,18677.67603,19.08720605,0.889947159,0.260752265,381.9244409,644.648304,15.05632321,68,male,fish,70-79
1,meat 100+_female_20-29,13.35883315,29.76093424,24360.42455,48.30498359,2.875391108,0.954125232,588.9789052,1027.041893,51.79443621,6.305591919,17.64444271,11200.63294,21.68972916,1.483859436,0.437142006,345.9849686,479.2323035,21.74716343,393,female,meat100,20-29
1,meat 100+_female_30-39,13.33142846,30.70383262,24723.57555,47.78976861,2.86015612,0.928858824,577.0938808,1014.401885,51.29730644,6.513620945,18.62463502,11390.08672,21.44754452,1.529844127,0.447301039,355.8915998,473.3312027,21.9184039,778,female,meat100,30-39
1,meat 100+_female_40-49,14.17303864,34.49172495,23802.0163,48.41033093,3.054223461,0.943084603,557.2175365,965.2161824,52.94022319,6.701240932,19.93846593,10928.95687,20.98022536,1.535657776,0.430688525,324.0242828,450.397332,21.61084008,1935,female,meat100,40-49
1,meat 100+_female_50-59,14.36603216,35.54199974,24062.9922,48.71957569,3.086763366,0.93267044,542.6803445,957.9550551,53.67972043,6.547702959,19.60056451,11125.40931,20.35398423,1.502717105,0.417115109,331.998144,440.3627518,21.41861973,1753,female,meat100,50-59
1,meat 100+_female_60-69,14.45531201,35.79354057,25035.53059,49.00440915,3.090742964,0.934870652,527.6301155,969.6090291,54.24910034,7.5916664,23.77331432,11637.38328,22.10377703,1.653923876,0.460073369,305.4721633,460.4710255,22.90610326,843,female,meat100,60-69
1,meat 100+_female_70-79,15.86140231,39.5228809,27857.96374,52.79461078,3.481597348,1.022927154,579.9704945,1044.492084,59.0385988,9.074708794,28.40914172,12909.98174,24.16917599,2.111345331,0.523315536,355.8315671,484.3285043,26.42032906,274,female,meat100,70-79
1,meat 100+_male_20-29,18.96586137,42.12452554,34137.25008,69.77640144,4.286816578,1.379548202,753.4764411,1380.118983,75.05894842,9.407560939,26.30193466,17311.62213,31.20515992,2.298637037,0.668206351,400.649246,632.5621541,34.12215618,132,male,meat100,20-29
1,meat 100+_male_30-39,16.21791839,36.70749964,31000.61756,60.22468112,3.507139321,1.159252515,666.7805812,1239.838054,61.91565123,7.904240277,22.977352,16218.84858,27.33121293,1.822724231,0.533660516,342.5504367,634.559715,26.49829883,260,male,meat100,30-39
1,meat 100+_male_40-49,15.96394898,37.83126944,27258.6913,56.47278644,3.511484706,1.095424783,653.6308963,1089.182383,59.61058082,7.056087394,20.04772767,12755.10476,23.70065993,1.657624367,0.491080908,428.1159027,490.60995,23.50027984,616,male,meat100,40-49
1,meat 100+_male_50-59,16.13814577,38.96229055,27555.83217,56.15245811,3.5443581,1.072406775,634.8482177,1090.91543,60.17497368,7.93574562,22.88054603,13727.60004,25.58090406,1.886852973,0.518125715,387.3035266,508.9598773,26.5331335,591,male,meat100,50-59
1,meat 100+_male_60-69,15.75445071,38.068416,29409.17463,55.53224108,3.476815143,1.06217686,634.7416142,1122.955001,59.18657654,7.302504418,21.58270505,16384.49221,23.90883259,1.653374677,0.490081486,357.3170465,549.1777872,24.0760602,543,male,meat100,60-69
1,meat 100+_male_70-79,17.81838159,44.70210899,30717.5802,59.95066843,3.934364392,1.189028807,706.9359025,1168.876832,64.15333982,10.14738273,32.61866329,14298.71951,27.33254934,2.245229639,0.646276863,444.5649297,523.2346913,28.47879054,168,male,meat100,70-79
1,meat <50_female_20-29,5.579263622,9.662924809,13789.81058,23.81164265,1.2057432,0.380736543,413.7769324,636.0597685,24.46722034,3.070223375,5.649245593,8349.806011,13.09110605,0.769749096,0.251180626,330.6649923,380.1359277,13.00990849,764,female,meat50,20-29
1,meat <50_female_30-39,5.702501209,9.825545479,15044.1534,24.63603635,1.236797495,0.364016026,419.9817822,669.7180082,25.40147427,3.21909984,5.718040149,9210.903179,13.86370395,0.838600733,0.216029177,355.3089696,423.1933542,13.91268726,1483,female,meat50,30-39
1,meat <50_female_40-49,5.565382029,9.866193361,14962.39848,24.12642715,1.203574652,0.349028867,388.4810236,645.9785725,25.18257808,2.820767902,5.361027897,9547.073159,12.39498128,0.71073264,0.186193436,284.4640791,384.5195616,12.45580347,2093,female,meat50,40-49
1,meat <50_female_50-59,5.437731663,9.683600272,15322.68682,23.90530342,1.162126156,0.338105412,355.7156907,629.1668487,25.43708248,2.828485048,5.454975105,9264.583019,12.43430416,0.701104816,0.200567056,284.0218868,368.5753544,12.49018432,1698,female,meat50,50-59
1,meat <50_female_60-69,5.758502983,10.23579461,16576.40212,25.45321314,1.256563042,0.35211405,383.8300868,670.4610455,27.26638726,2.843040706,5.429567802,9606.367801,12.71083312,0.716193339,0.186892771,287.0487601,387.9742376,12.96381865,1047,female,meat50,60-69
1,meat <50_female_70-79,5.858131602,10.44104023,17267.8878,25.43734969,1.284208324,0.356670233,386.8286199,662.3632843,27.59811403,3.075719655,6.085046541,9788.062026,12.96261876,0.746746539,0.189018252,276.4174912,364.2018912,13.75304809,381,female,meat50,70-79
1,meat <50_male_20-29,7.17765778,12.09369747,16298.07096,29.22929102,1.603013629,0.502018886,548.8217726,762.331814,30.26079138,3.801024584,6.119950072,10235.38321,15.37571207,0.963046221,0.363795107,439.7040938,452.5183799,15.75048506,131,male,meat50,20-29
1,meat <50_male_30-39,7.206922749,12.13622951,19446.81347,30.84733396,1.562975127,0.462583299,529.9012557,850.3197644,31.64584803,3.873643687,6.724252628,12580.31759,18.00883328,0.937618748,0.28185932,377.2730837,531.1560017,17.27196279,370,male,meat50,30-39
1,meat <50_male_40-49,6.831079161,11.78991632,18738.14293,28.57989055,1.487400855,0.422232686,495.6336379,787.204874,30.13321466,3.983772652,7.13716703,14114.48841,15.40794264,1.082106593,0.256846622,459.5799024,515.8965378,16.18954205,448,male,meat50,40-49
1,meat <50_male_50-59,6.522924552,11.52396178,17495.65895,27.59304644,1.429534599,0.409587558,455.3576866,724.2042382,29.44053875,3.175131009,5.96166022,10266.92075,13.26799971,0.837320547,0.235798078,328.3027387,382.6250293,14.06789804,410,male,meat50,50-59
1,meat <50_male_60-69,6.440335922,11.64463952,17963.89176,27.57905456,1.407837593,0.40270692,443.1961927,726.5183925,28.90878563,3.47209603,6.840148685,12271.98401,15.56008732,0.863317817,0.231325739,353.1562577,482.375009,14.82960061,364,male,meat50,60-69
1,meat <50_male_70-79,6.988601818,12.65114421,19535.51777,29.23108345,1.563786848,0.424394183,501.9907461,764.7925924,31.32383023,3.662132868,7.721997088,12550.50496,14.40224687,0.957360727,0.244230705,382.7469039,433.0602277,15.70438067,143,male,meat50,70-79
1,meat50-99_female_20-29,7.659218475,14.47467386,17463.77265,31.45257657,1.623459366,0.540845313,446.578845,767.4884401,32.72947267,3.608405676,8.340932893,8944.316361,14.48384924,0.888180194,0.2670105,296.0622857,389.065846,14.6743588,669,female,meat,20-29
1,meat50-99_female_30-39,7.770700169,14.96991352,18180.95378,31.60448059,1.659384397,0.535712776,439.1289877,770.2934172,33.27969944,3.602347243,8.440716695,9580.368002,14.94133824,0.858075419,0.266994362,280.8773174,415.3828651,14.72642978,1350,female,meat,30-39
1,meat50-99_female_40-49,8.017569701,16.31812686,17824.89212,31.56216527,1.725749646,0.53054143,435.6673821,742.3188008,33.90435127,3.724621519,9.119210678,9086.424105,14.30674756,0.916250686,0.256390491,307.8150436,386.852515,14.46190459,2710,female,meat,40-49
1,meat50-99_female_50-59,7.847880929,16.22915332,17713.49708,31.06557076,1.674313902,0.506288248,402.4335638,718.902669,33.75398121,3.697631945,9.82353806,8507.724086,13.48679649,0.889523879,0.236112028,280.9068952,359.0568507,13.86786696,2682,female,meat,50-59
1,meat50-99_female_60-69,7.946019118,16.08316994,19478.132,32.06136507,1.695463221,0.516778651,408.1289908,755.8498737,35.00893671,3.696929738,9.795078134,9952.214445,14.23301078,0.864408581,0.244908642,260.0344493,381.26268,14.71796186,1456,female,meat,60-69
1,meat50-99_female_70-79,8.558575848,17.60893696,21545.25881,34.42516766,1.834525509,0.565453519,447.7307265,812.3722133,37.07699629,4.154969978,11.3625435,11478.50577,14.67647396,0.981645956,0.275911814,283.3342458,398.9789718,15.67662182,450,female,meat,70-79
1,meat50-99_male_20-29,9.688247334,17.41081544,22282.52524,39.0938347,2.09747385,0.703297015,601.7145052,971.6106597,40.91801392,4.996602761,9.694029201,14030.86478,18.73576648,1.240703904,0.435747084,500.4837039,532.7836046,20.06972309,151,male,meat,20-29
1,meat50-99_male_30-39,9.684836096,18.0599793,23030.31216,39.70520335,2.113606046,0.670844592,572.0372973,973.1314007,41.77938708,4.836082295,10.15106199,12837.65648,19.92360375,1.211164641,0.345251019,419.5383242,550.0849739,21.02395683,304,male,meat,30-39
1,meat50-99_male_40-49,9.640182039,19.44031404,20737.56306,37.60865744,2.104999001,0.652938929,546.7496628,866.0052829,40.17106552,4.471884815,10.68751688,11148.40415,17.07570969,1.065444665,0.333377069,370.3805121,447.6454447,17.27896318,663,male,meat,40-49
1,meat50-99_male_50-59,9.047804354,18.65566793,20329.97813,35.50309157,1.962564698,0.600969519,481.6892289,826.020558,37.87209582,4.441009174,11.38336148,10958.40197,15.96162715,1.082827525,0.330755938,357.271719,418.94458,16.56480733,671,male,meat,50-59
1,meat50-99_male_60-69,9.266032875,19.30260759,21455.34428,36.69288038,2.000069633,0.605626096,486.407686,844.790317,39.12656249,4.162922871,11.02570356,12798.45924,16.52227075,0.972558255,0.283912756,303.5743056,461.5697347,16.35146655,634,male,meat,60-69
1,meat50-99_male_70-79,9.741498801,20.8975,22468.0397,37.73167812,2.152045882,0.638778563,515.6912769,850.2804456,39.53713917,4.491035027,12.37802186,10663.09022,15.24028942,1.085893752,0.286343646,321.9017379,389.9126904,15.79009167,231,male,meat,70-79
1,vegan_female_20-29,2.214182677,3.930342294,10787.10486,11.76429298,0.132909517,0.163288284,98.43011573,408.7569698,10.34843664,1.598525686,2.636199052,9974.289444,10.93830326,0.183508838,0.117504818,98.80308472,445.7316096,8.252527417,487,female,vegan,20-29
1,vegan_female_30-39,2.464609736,4.300586264,11582.62766,13.16571014,0.160752884,0.181678147,116.6797991,447.2590852,11.50629569,1.696365306,3.01499858,8013.577573,10.21044251,0.279299159,0.135444052,138.6534938,365.8364042,8.088446829,376,female,vegan,30-39
1,vegan_female_40-49,2.700915911,4.832332666,13871.59216,14.58903223,0.193529162,0.198770575,133.4263687,520.0425903,12.95875224,2.005277384,3.446686893,13778.59058,12.80206286,0.319282863,0.186544952,181.6672885,531.5909483,9.798247153,219,female,vegan,40-49
1,vegan_female_50-59,2.377150171,4.621416252,15010.83661,12.44368852,0.126219955,0.179491373,104.589715,478.4266407,11.97573553,1.544268069,3.172831545,14522.06781,8.912030063,0.143023839,0.116226064,75.9066185,422.9207686,8.302227906,106,female,vegan,50-59
1,vegan_female_60-69,2.543956692,5.148310355,16612.73328,13.26777334,0.133998345,0.189955039,115.5912944,501.5566101,12.85961366,1.724258217,4.12727033,17931.25431,10.69487421,0.172898237,0.124724381,101.4491624,492.2817769,9.428627966,81,female,vegan,60-69
1,vegan_female_70-79,3.164855711,5.598104817,16966.76651,17.17193134,0.20053569,0.212468789,138.1956762,607.8524599,15.03564944,2.449181022,4.608466427,14146.36725,14.2057146,0.223858087,0.1472648,116.3736453,517.6446806,11.94272235,25,female,vegan,70-79
1,vegan_male_20-29,3.468557509,5.934931192,16133.38626,17.23027904,0.231722952,0.248895436,141.0878399,594.6598286,15.60389687,2.934864693,5.066476419,11588.94656,13.20491489,0.804020668,0.246079349,121.483071,448.8489213,14.29490364,198,male,vegan,20-29
1,vegan_male_30-39,2.945245393,5.080474631,15591.25098,15.29225911,0.15583485,0.202354612,122.4303936,554.2049066,13.89129599,2.003139247,3.726555012,15293.81706,13.06158474,0.158263106,0.143834519,99.65975673,538.5668367,10.00321682,251,male,vegan,30-39
1,vegan_male_40-49,2.909198235,5.056270894,14992.6295,15.53986979,0.160086589,0.210061003,126.8020362,555.1452031,13.80278503,1.827695948,3.177899931,11777.90635,11.85482011,0.21080339,0.143045688,112.5049187,464.2369578,8.931710244,165,male,vegan,40-49
1,vegan_male_50-59,2.462820391,4.595471685,13910.50856,13.01747063,0.147036878,0.181584817,110.6641931,449.3817022,11.55907397,1.327068013,2.850171531,10265.97644,8.095337943,0.152033221,0.111997889,88.23817722,300.6257104,5.942123045,62,male,vegan,50-59
1,vegan_male_60-69,2.634398001,5.074669351,19334.30417,14.16157738,0.118555376,0.202465598,117.3822952,584.6312447,13.67624778,1.457526567,3.202181922,18629.53221,9.350599974,0.09517644,0.130337692,86.18315298,525.491991,7.7589035,52,male,vegan,60-69
1,vegan_male_70-79,2.726391207,4.862401481,16984.4427,14.86183131,0.14466144,0.198236445,115.4414009,557.8814554,13.27457183,1.628770518,3.576274262,13494.74306,8.750096412,0.135753521,0.139400382,101.3364633,397.8846374,7.689763256,19,male,vegan,70-79
1,veggie_female_20-29,4.855899374,8.300270515,10984.27793,18.83160089,1.115401075,0.311514811,487.6179681,539.9725745,20.32685202,3.045146587,5.463487182,7349.250657,11.25777488,0.845791604,0.217166446,392.0341472,344.7065965,12.10891511,3752,female,veggie,20-29
1,veggie_female_30-39,4.861304917,8.358854896,12035.9842,19.175897,1.10517341,0.300765825,478.590367,562.0994324,21.05074537,3.022357439,5.451040598,7843.932904,10.98151083,0.864587652,0.205400686,390.4343176,348.0987013,12.27548906,3634,female,veggie,30-39
1,veggie_female_40-49,4.757290015,8.278696167,12763.84951,19.20459041,1.062808109,0.280580018,451.1271484,569.0375747,21.37892537,2.895326254,5.338352858,8621.120693,10.9759924,0.81490987,0.185815188,364.5429713,353.4897797,12.29592339,2696,female,veggie,40-49
1,veggie_female_50-59,4.622061779,8.061988424,13856.09381,19.14032022,0.995821916,0.269537069,418.1058795,576.8331209,21.70649471,2.762774971,4.986420168,9869.936045,11.13711608,0.768536631,0.176003934,340.2485875,375.8927933,12.26597546,1203,female,veggie,50-59
1,veggie_female_60-69,4.954077831,8.571244869,15560.30809,20.40812862,1.080010407,0.284448902,449.5346779,628.1858574,23.33607002,3.025929668,5.38866124,11462.18156,12.34874991,0.825224299,0.175763431,370.6808865,440.1231512,13.0997272,536,female,veggie,60-69
1,veggie_female_70-79,5.301387815,9.366277517,17435.42444,20.62799344,1.203270295,0.317967817,515.2008843,659.6909436,24.12138079,3.128428689,5.827443349,11851.59291,10.67736713,0.934898252,0.187523577,429.822901,392.5189192,12.86069579,289,female,veggie,70-79
1,veggie_male_20-29,6.856881291,11.41397092,15568.50271,25.13030085,1.606826077,0.436133541,704.5823821,749.593083,27.5831021,4.485842473,7.66588604,11616.21598,14.34894891,1.313240439,0.318656035,610.1916424,473.2620828,16.53986094,646,male,veggie,20-29
1,veggie_male_30-39,6.436556015,10.7283715,15397.4127,24.05866756,1.456781419,0.403135748,641.9373403,710.8858678,26.91079533,4.298479314,7.301431673,10552.52128,14.76087965,1.235403867,0.308449136,577.0541518,470.9487575,16.76412966,1221,male,veggie,30-39
1,veggie_male_40-49,5.921596649,10.02313294,15857.55254,23.05739224,1.299981244,0.357529894,563.7565899,693.1623238,25.30619401,3.797407782,6.65497073,10867.05642,13.5200652,1.08552716,0.267395715,492.5483738,433.7463722,15.16012893,961,male,veggie,40-49
1,veggie_male_50-59,5.472237782,9.543739157,15511.19634,21.31267348,1.176230851,0.327087172,506.0431975,634.5292686,23.87706064,3.381040622,6.23468382,8793.58505,12.08298989,0.960106423,0.220753502,440.6993899,360.941019,13.24342618,426,male,veggie,50-59
1,veggie_male_60-69,5.591820132,9.854769282,17505.7582,21.99781805,1.204958414,0.339033064,523.9195462,683.3161617,24.63093399,3.427494412,6.238176813,12360.26659,11.89044364,0.987821166,0.215821654,447.0260397,425.8464093,13.24177565,229,male,veggie,60-69
1,veggie_male_70-79,6.303801844,11.12441436,20719.81653,23.94719361,1.421721146,0.379112813,621.447376,769.1678292,27.0278194,4.351618007,7.967931133,20319.76661,14.85098159,1.303144138,0.256018805,599.9810814,616.436457,16.74996477,158,male,veggie,70-79
2,fish_female_20-29,4.359210296,6.785078793,15200.01827,23.04529133,0.745287618,0.315860583,253.2223078,834.2358394,22.21573369,2.548001217,4.143642644,9310.668044,13.55698649,0.51106435,0.230462113,184.0010302,613.751164,13.27631219,1329,female,fish,20-29
2,fish_female_30-39,4.360699102,6.777856911,15398.94449,22.9542022,0.723172268,0.303340423,253.6286131,801.6146946,22.6851138,2.342239759,3.8304609,8542.268584,12.83387881,0.450830988,0.198826553,169.6746234,549.2914359,12.49234261,2024,female,fish,30-39
2,fish_female_40-49,4.347444079,6.790956421,15433.33463,22.47860648,0.727397507,0.301164134,267.029269,764.3612966,22.80972504,2.311162453,3.806009615,8461.815125,12.16937009,0.466232089,0.213038095,188.3606103,551.1195639,12.48632374,1689,female,fish,40-49
2,fish_female_50-59,4.339307087,6.63339231,15785.14262,22.64919765,0.718642098,0.289844012,266.2471482,781.7321031,22.76805528,2.382928914,3.600191549,9262.931349,13.701185,0.464707852,0.185642892,177.9964845,631.0455986,12.93032987,946,female,fish,50-59
2,fish_female_60-69,4.692459754,7.296668255,17720.88589,24.45628791,0.799990252,0.32505868,295.7401295,861.8537282,24.50327204,2.541001845,4.183933625,10270.01574,13.97957955,0.503061098,0.212289739,207.1463732,721.8798002,13.66298918,492,female,fish,60-69
2,fish_female_70-79,4.801197195,7.546646723,18691.16867,24.57679578,0.797898673,0.357056027,307.7420918,837.8116683,24.34408753,2.557915836,4.285992772,9806.576652,13.36430094,0.491713783,0.247844229,232.1830817,568.1032054,13.40056841,195,female,fish,70-79
2,fish_male_20-29,6.035277932,9.192010666,20171.78762,32.65470896,0.966058437,0.427522488,316.8614236,1087.811825,30.36551086,3.300441778,5.150527634,11785.44937,18.7701023,0.60134068,0.326989606,241.0853613,775.9338122,15.94133192,163,male,fish,20-29
2,fish_male_30-39,5.454400316,8.595049492,18692.96532,29.36397357,0.852188334,0.369930621,290.2318312,1013.573681,27.94167518,2.988382239,5.173132278,10478.69119,16.59594362,0.570529065,0.239278622,207.5491673,751.219219,15.84403424,412,male,fish,30-39
2,fish_male_40-49,5.189474213,7.970328065,18017.80518,27.43800907,0.808513414,0.351165196,273.8354336,894.1729149,26.27685703,2.890691097,4.688249028,9902.338048,16.92595262,0.505709427,0.225284972,192.7131213,587.2896421,15.18018622,432,male,fish,40-49
2,fish_male_50-59,5.10472919,7.6289139,17961.04464,26.408956,0.80819834,0.343037721,285.7712143,885.882845,26.12836856,2.880990605,4.152291372,10470.39272,15.41446103,0.528566172,0.232557855,181.0437106,644.1555081,14.86276808,214,male,fish,50-59
2,fish_male_60-69,5.347258914,8.217207918,19548.60559,27.3157228,0.887163688,0.400098086,332.253321,926.2008242,26.60403604,3.147443144,5.005851734,12381.9292,17.33992052,0.683731781,0.327094798,250.5560001,663.3469836,15.84318703,159,male,fish,60-69
2,fish_male_70-79,5.540130346,8.539156409,20879.72471,29.11029162,0.914305867,0.397980872,335.4052439,948.5203602,27.54957542,3.251321178,4.901950793,13323.77217,19.69850385,0.618925497,0.305396432,237.3894832,734.0573578,15.09842487,68,male,fish,70-79
2,meat 100+_female_20-29,9.325383236,14.35913987,26522.8924,47.99028493,2.158193048,0.733124686,381.0666299,1271.588154,44.75116574,3.984267192,6.654890658,12354.92279,21.56581127,1.090644209,0.394367339,241.0248358,701.5908512,20.03599152,393,female,meat100,20-29
2,meat 100+_female_30-39,9.255223921,14.558207,27057.43033,47.65197156,2.190618047,0.726903939,364.2944106,1246.815538,43.37666026,3.973405537,7.272854768,12279.35945,21.64571669,1.115907498,0.387694003,209.6482327,664.4070725,17.92993773,778,female,meat100,30-39
2,meat 100+_female_40-49,9.461496704,15.28824518,27882.00087,48.25733194,2.369683516,0.763424691,379.4675945,1227.089832,42.65004123,3.949728252,7.137664424,12280.48882,21.0657477,1.151195241,0.404278402,218.5888277,716.0077057,17.53498005,1935,female,meat100,40-49
2,meat 100+_female_50-59,9.635181614,15.70647715,28855.34165,49.29770525,2.446312074,0.777233839,383.9856033,1238.71983,43.16802094,3.92176007,7.226162831,12403.72578,20.99323874,1.127554354,0.393310144,212.1017616,623.951072,17.96091547,1753,female,meat100,50-59
2,meat 100+_female_60-69,9.693475042,15.87653127,29960.69642,49.90863421,2.474269993,0.777551092,392.6556298,1265.438876,43.33545798,4.170116584,7.754232801,13434.44813,22.78664561,1.2435627,0.416432965,216.9741095,664.0896537,18.34891363,843,female,meat100,60-69
2,meat 100+_female_70-79,10.53531067,17.55510943,33110.76032,53.61437214,2.760483873,0.87421199,411.7458101,1319.105975,46.20707859,4.70900022,8.75446953,15028.33444,23.97120757,1.560709048,0.483559451,211.7999236,669.4317731,19.41154209,274,female,meat100,70-79
2,meat 100+_male_20-29,13.29230684,21.11272145,35478.72287,70.02724916,3.237199494,1.07288919,496.3840746,1676.216905,61.38913195,5.900938491,10.53361778,16810.98411,33.0666373,1.643761808,0.559809005,274.3861559,945.5834039,27.00407305,132,male,meat100,20-29
2,meat 100+_male_30-39,11.51012786,18.66682162,31958.41386,59.99524055,2.681805588,0.921678734,434.250683,1504.876371,51.95037684,5.129454145,9.477055817,15006.06239,27.30420229,1.391851844,0.496042506,257.6900177,891.1294888,22.38604955,260,male,meat100,30-39
2,meat 100+_male_40-49,10.93553209,18.18032641,30612.55274,56.56659506,2.66147463,0.883273516,397.665324,1322.342902,48.41674755,4.508635825,8.586416541,12988.33879,24.84215416,1.220677426,0.433677901,215.0413019,645.1446278,19.41809582,616,male,meat100,40-49
2,meat 100+_male_50-59,11.01161833,18.3405294,32293.50444,56.79519029,2.728609583,0.893051036,410.6632301,1368.411645,48.72664628,4.925158464,9.251351703,15146.21097,25.63085454,1.388859302,0.510721076,240.9258166,688.5683669,20.5399782,591,male,meat100,50-59
2,meat 100+_male_60-69,10.87777662,18.38948328,33241.63933,56.99257501,2.718131504,0.912884892,423.3290747,1389.963221,48.38817102,4.631120034,9.045275696,14463.102,25.32639544,1.267350429,0.4687864,249.3002144,712.9101356,20.74396821,543,male,meat100,60-69
2,meat 100+_male_70-79,11.66577501,20.19241275,36910.88984,60.87537572,3.010829182,0.995340787,426.633193,1474.723109,49.46628013,5.227373534,11.24537659,16805.78006,27.52840018,1.651687093,0.564449843,215.5345629,719.4890956,19.59492935,168,male,meat100,70-79
2,meat <50_female_20-29,4.471539583,7.029088166,14434.85325,23.50222543,0.842129576,0.324585104,252.4986774,768.2150517,23.05199945,2.36913791,3.987095771,8301.869547,12.78331485,0.478613433,0.204421026,174.9349192,542.2375157,12.46143686,764,female,meat50,20-29
2,meat <50_female_30-39,4.595488715,7.042226788,15238.67863,24.04145347,0.855353533,0.326030121,254.5072759,770.9940978,24.04236651,2.529770616,3.845307873,8614.557973,13.37160217,0.511566638,0.224266775,185.8810792,535.9221458,13.39436633,1483,female,meat50,30-39
2,meat <50_female_40-49,4.565259474,7.04658174,15160.3749,23.72064474,0.870889962,0.322644933,255.5394952,744.3175508,23.74148962,2.300927116,3.737920691,7836.104511,12.10366534,0.471971914,0.219373288,183.4211811,464.4657195,12.07401925,2093,female,meat50,40-49
2,meat <50_female_50-59,4.567069286,6.963084032,15607.86548,23.81634337,0.892454556,0.316790333,257.2305815,770.46976,24.04161803,2.262468555,3.759769494,8240.043826,12.36270981,0.469255948,0.191711216,176.9048792,521.0212943,12.1144629,1698,female,meat50,50-59
2,meat <50_female_60-69,4.868431796,7.510593453,16825.24492,25.33772048,0.966096449,0.338058048,273.2306579,804.6362086,25.75771997,2.360985135,3.940851059,8753.689451,12.65938139,0.476251055,0.201891594,173.867488,512.5702095,12.63210454,1047,female,meat50,60-69
2,meat <50_female_70-79,4.846985325,7.459111447,17790.31913,25.22665527,0.976546824,0.338324468,266.8983296,807.9251646,25.56871111,2.407449397,3.976221597,9238.207094,13.04507751,0.51316377,0.198227962,155.2401236,511.6760744,12.94855544,381,female,meat50,70-79
2,meat <50_male_20-29,5.405666049,8.796319258,16444.14719,28.63982172,1.023375663,0.376174184,284.8908526,868.2180098,27.71469454,2.660807009,4.806227689,8382.982158,14.86176839,0.535364122,0.196409918,199.9138272,583.7644893,14.50163136,131,male,meat50,20-29
2,meat <50_male_30-39,5.733802316,8.911503293,18709.52773,30.52459049,1.055278169,0.405076987,298.3631307,966.8773303,29.58215661,3.209930308,5.200916618,10834.02883,18.33171513,0.634305946,0.267878109,215.1560091,757.1917885,16.60584688,370,male,meat50,30-39
